id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6888,William Saliba,38,3420,2,2.367191250436008,1,0.2489092536270618,10,6,4,0,D,Arsenal,2,2.367191250436008,16.631769336760044,16.434827260673046
7083,Christian Nørgaard,31,2556,2,3.172293212264776,1,2.970704079605639,36,24,8,0,M S,Brentford,2,3.1722932122647762,9.006961837410927,6.332392172887921
7281,Diogo Dalot,36,3171,2,1.3286937261000276,3,3.0855262465775013,30,38,4,1,D S,Manchester United,2,1.3286937261000276,10.952797057107093,8.364923918619752
7332,Max Kilman,38,3420,2,2.598186601884663,0,1.1396792819723487,14,17,7,0,D,Wolverhampton Wanderers,2,2.598186601884663,9.353960192762315,8.874694420956075
7382,Dan Burn,33,2763,2,4.111052492633462,2,1.8968225196003916,23,9,4,0,D S,Newcastle United,2,4.111052492633462,15.2240951359272,13.172115057706833
7395,Carlos Vinicius,13,286,2,1.6243880316615105,0,0.5761066563427448,9,5,2,0,F S,Fulham,2,1.6243880316615105,3.164248041808605,1.0699065858498216
7762,Jean-Ricner Bellegarde,22,938,2,1.361364832147956,1,0.9551639519631864,15,12,0,1,D F M S,Wolverhampton Wanderers,2,1.361364832147956,3.1770667880773544,1.5232742801308632
7931,Takehiro Tomiyasu,22,1106,2,1.6189159248024223,1,0.5923872366547585,17,6,0,1,D S,Arsenal,2,1.6189159248024225,3.8184002935886383,3.4134652838110924
7967,Anssumane Fati,19,456,2,3.8195773735642433,0,0.6551500093191862,26,6,2,0,F M S,Brighton,2,3.8195773735642433,5.572026334702969,1.621451124548912
8214,Tyrick Mitchell,37,3221,2,2.2116162590682507,3,3.6366397831588975,12,24,6,0,D,Crystal Palace,2,2.2116162590682507,12.8683971920982,8.858033265918493
8252,Nicolás Domínguez,26,1543,2,1.7021510526537895,2,0.9089695196598768,22,10,4,0,M S,Nottingham Forest,2,1.7021510526537895,6.102301966398954,3.8425266593694687
8635,Sven Botman,17,1383,2,0.9827942438423634,2,1.1396078020334244,10,5,2,0,D S,Newcastle United,2,0.9827942438423634,5.531088795512915,5.531088795512915
8812,Sasa Kalajdzic,11,132,2,1.3522434905171394,0,1.0801250115036964,4,4,0,0,F S,Wolverhampton Wanderers,2,1.3522434905171394,2.5644532591104507,0.1592405214905738
8831,Iyenoma Destiny Udogie,28,2437,2,2.81389419734478,3,2.5504489485174417,9,24,5,1,D,Tottenham,2,2.81389419734478,14.848989471793177,10.906614396721125
8864,Matthew Cash,29,2142,2,4.486114578321576,2,2.969944916665554,33,13,8,0,D M S,Aston Villa,2,4.486114578321576,14.261767610907556,8.849687004461884
9156,Kevin Schade,11,299,2,1.4017144106328487,1,0.9465273916721344,8,4,0,0,F S,Brentford,2,1.4017144106328487,2.113900894299149,0.1965943891555071
9667,Amadou Onana,30,2093,2,2.553437914699316,0,2.4138805400580168,29,18,5,0,M S,Everton,2,2.553437914699316,10.676468232646585,8.992594484239817
9677,Kristoffer Ajer,28,1845,2,1.4675675723701715,1,2.600812576711178,12,12,5,0,D S,Brentford,2,1.4675675723701715,5.710211778059602,3.668103391304612
9678,Ethan Pinnock,29,2521,2,3.382065122947097,0,0.5834191367030144,19,4,1,0,D S,Brentford,2,3.382065122947097,5.525476990267634,4.471973324194551
10187,Jarell Quansah,17,1182,2,1.426688393577933,0,0.0755226109176874,6,3,1,0,D S,Liverpool,2,1.4266883935779333,7.204154305160046,7.149779371917248
10291,Vitalii Mykolenko,28,2482,2,1.9085629284381864,0,1.246465403586626,26,13,0,0,D,Everton,2,1.9085629284381866,7.135594544932246,5.507095940411091
10386,Anel Ahmedhodzic,31,2646,2,3.4643044117838144,0,0.9506413880735636,19,7,9,1,D S,Sheffield United,2,3.4643044117838144,5.8164455853402615,2.930068898946047
10847,Rico Lewis,16,802,2,0.8562885001301765,0,1.764199182391167,5,13,1,0,D M S,Manchester City,2,0.8562885001301765,6.614272229373455,4.863891489803791
10866,Luis Sinisterra,20,670,2,2.296443399041891,2,2.3218660429120064,27,19,0,0,M S,Bournemouth,2,2.296443399041891,4.859211741015315,2.420190142467618
11317,Danilo,29,1799,2,1.6652069194242358,2,1.5294003784656525,23,20,4,0,F M S,Nottingham Forest,2,1.6652069194242358,10.227419295348229,7.997594775632024
11384,João Gomes,34,2690,2,1.8554088305681944,1,1.327573673799634,26,19,11,0,M S,Wolverhampton Wanderers,2,1.8554088305681944,6.302764528430998,4.639164644293487
11720,Jacob Brown,19,1031,2,3.0787864811718464,0,0.8424425385892391,25,8,4,0,F M S,Luton,2,3.0787864811718464,3.890200674533844,0.4202767349779606
11722,Luke Berry,17,272,2,1.1334221102297306,1,0.0616301111876964,8,1,1,0,M S,Luton,2,1.1334221102297306,0.8148019686341286,0.2390769198536873
11723,Alfie Doughty,37,2980,2,1.831780318170786,8,6.612265331670642,26,70,5,0,D S,Luton,2,1.831780318170786,11.054738521575928,7.9952765721827745
12151,Gabriel Osho,21,1853,2,1.2455969844013453,0,0.0953587368130683,10,2,3,0,D,Luton,2,1.2455969844013453,2.9620273392647505,2.873757319524884
461,Matt Ritchie,13,97,1,1.525990355759859,0,0.0,6,0,1,0,S,Newcastle United,1,1.525990355759859,2.365898761898279,0.8581954278051853
553,Anthony Martial,13,430,1,1.0567390732467177,0,0.2762942183762789,6,6,0,0,F S,Manchester United,1,1.0567390732467175,1.701497795060277,0.4121705777943134
586,John Stones,16,1060,1,0.7489623166620731,0,0.261431485414505,4,6,2,0,D M S,Manchester City,1,0.7489623166620731,6.698675032705069,6.489708628505468
646,Christian Eriksen,22,1130,1,0.6886363411322236,2,2.3459482928738,13,27,1,0,M S,Manchester United,1,0.6886363411322236,5.237064341083169,3.57036822848022
652,Kieran Trippier,28,2255,1,0.6469280309975147,10,8.592840051278472,8,66,5,0,D S,Newcastle United,1,0.6469280309975147,13.876140996813774,10.365714758634567
660,Ben Davies,17,1067,1,2.077168807387352,0,0.3106337115168571,12,4,2,0,D S,Tottenham,1,2.077168807387352,7.61443617939949,6.318940620869398
725,Ola Aina,22,1730,1,0.2965008215978741,1,0.7307851929217577,11,11,3,0,D S,Nottingham Forest,1,0.29650082159787416,6.002222128212452,5.237075835466385
766,Jamaal Lascelles,16,1072,1,1.0759279876947403,0,0.0364065654575824,6,2,4,0,D S,Newcastle United,1,1.0759279876947403,3.616684731096029,3.5107219703495502
775,Andros Townsend,27,1211,1,1.4216714538633823,3,1.456837410107255,20,18,1,0,F M S,Luton,1,1.4216714538633823,2.8022335171699524,1.2012790031731129
804,Craig Dawson,25,2214,1,1.357585897669196,1,1.350392846390605,16,9,7,0,D,Wolverhampton Wanderers,1,1.3575858976691961,4.3896971847862005,4.195270133204758
986,Danny Ings,20,342,1,1.2228488996624949,0,0.3788724727928638,12,5,1,0,F M S,West Ham,1,1.2228488996624947,1.6572822146117687,0.3996972218155861
1245,Emerson,36,3163,1,1.6024377886205912,2,1.5223980667069554,19,23,10,0,D S,West Ham,1,1.6024377886205912,8.584011431783438,6.391479849815369
1537,Sasa Lukic,24,1107,1,1.2816824559122324,0,0.6108460575342178,13,10,3,0,M S,Fulham,1,1.2816824559122324,4.723364921286702,3.862767720595002
1653,Michael Keane,9,432,1,0.9261618256568908,0,0.0,6,0,2,0,D S,Everton,1,0.9261618256568909,0.8365163393318653,0.8365163393318653
1663,Johann Berg Gudmundsson,26,1175,1,2.048229966312647,3,3.143440945073962,15,34,2,0,F M S,Burnley,1,2.048229966312647,6.296170109882951,2.9956371504813437
1665,James Tarkowski,38,3420,1,3.3438648656010628,1,2.957596180029213,25,21,11,0,D,Everton,1,3.3438648656010628,6.766535404138267,6.192924220114946
1823,Lucas Digne,33,2406,1,1.2978818826377392,3,2.9300744011998177,20,37,7,0,D S,Aston Villa,1,1.2978818826377392,10.579740032553673,9.227116078138351
2182,Jefferson Lerma,28,2413,1,2.384976907633245,1,2.4383071903139357,34,24,8,0,D M S,Crystal Palace,1,2.384976907633245,8.658741846680641,5.520685154944658
2245,Raphael Varane,22,1374,1,1.1560358591377735,0,0.0810448750853538,8,1,2,0,D S,Manchester United,1,1.1560358591377735,4.322573345154524,3.4524471573531628
2248,Casemiro,25,2006,1,3.123898906633258,2,1.3856250941753387,38,16,7,0,D M S,Manchester United,1,3.123898906633258,8.275429267436266,6.855192001909018
2254,Mateo Kovacic,30,1540,1,1.42939617857337,0,1.6855967957526443,22,21,4,0,M S,Manchester City,1,1.42939617857337,13.513947013765574,12.226292986422775
2383,André Gomes,12,476,1,0.3153491877019405,0,0.2601973935961723,8,3,4,0,M S,Everton,1,0.31534918770194054,1.3486489057540894,0.9295541495084764
2958,Oleksandr Zinchenko,27,1742,1,0.5664580916054547,2,3.02644526027143,17,29,2,0,D S,Arsenal,1,0.5664580916054547,9.755152989178896,8.132995340973139
3278,Maxwel Cornet,7,101,1,0.5305153168737888,0,0.1610036846250295,4,4,0,0,M S,West Ham,1,0.5305153168737888,0.6300216317176819,0.1063233092427253
5973,Kenny Tete,14,880,1,1.1781789623200891,0,0.1614780435338616,4,3,2,0,D S,Fulham,1,1.1781789623200893,1.8050313368439677,1.7335399203002453
5989,Moussa Niakhate,21,1446,1,1.166658602654934,0,0.0978621523827314,5,3,3,1,D S,Nottingham Forest,1,1.166658602654934,5.420620266348124,5.337864320725203
6030,Zanka,14,1082,1,0.6000314559787512,0,0.9500103443861008,8,6,4,0,D S,Brentford,1,0.6000314559787512,4.571010607294738,3.7045516846701503
6044,Charlie Taylor,28,2336,1,0.2403556806966662,1,1.883366331458092,10,15,8,0,D S,Burnley,1,0.24035568069666624,4.918537275865674,4.101939328014851
6080,Victor Lindelöf,19,1340,1,0.4308417942374944,1,0.2853157091885805,6,8,2,0,D S,Manchester United,1,0.43084179423749447,3.862116176635027,3.649274256080389
6088,Orel Mangala,20,1599,1,0.8923602215945721,0,0.2867993172258138,10,6,6,0,M S,Nottingham Forest,1,0.8923602215945721,3.66855537891388,2.841583462432027
6108,Rodrigo Bentancur,23,1016,1,1.622593866661191,1,0.5037150774151087,18,8,7,0,M S,Tottenham,1,1.622593866661191,8.576564118266106,7.389497200027108
6157,Timothy Castagne,34,2627,1,1.3355903550982475,3,1.5853081783279777,14,18,3,0,D S,Fulham,1,1.3355903550982475,8.171432700008154,6.209871254861355
6615,Trevoh Chalobah,13,944,1,0.3591152802109718,0,0.0749409683048725,2,2,1,0,D S,Chelsea,1,0.35911528021097183,4.417237082496285,4.417237082496285
6630,Joe Willock,9,419,1,1.0462103113532066,0,0.4477159287780523,7,7,0,0,M S,Newcastle United,1,1.0462103113532066,2.0969158485531807,0.6613700017333031
6665,Curtis Jones,23,1152,1,2.483465351164341,1,0.9511555470526218,19,11,3,1,M S,Liverpool,1,2.483465351164341,9.832491017878056,6.74063022620976
6722,Konstantinos Mavropanos,19,1490,1,0.8723389487713575,0,0.1037653312087059,12,2,2,0,D S,West Ham,1,0.8723389487713575,1.404158158227801,1.1598989609628916
6820,David Brooks,13,241,1,2.203701872378588,1,0.9074392039328814,13,8,1,0,M S,Bournemouth,1,2.2037018723785877,3.8162245713174334,0.9324527494609356
6835,Tom Cairney,34,1427,1,1.009905599988997,4,3.1143901832401752,17,25,3,0,M S,Fulham,1,1.009905599988997,9.088703569956124,7.377049610950053
6852,Matt Doherty,30,1087,1,1.1126765199005604,0,1.0989295095205307,8,12,2,0,D M S,Wolverhampton Wanderers,1,1.1126765199005604,3.6199135687202215,2.180733907967806
6935,Naif Aguerd,21,1871,1,1.6546711716800928,0,0.2851862292736769,14,4,1,1,D,West Ham,1,1.6546711716800928,3.5052518025040627,3.46653238683939
7069,Saman Ghoddos,19,701,1,0.302081985399127,0,1.0297286342829466,9,10,5,0,D S,Brentford,1,0.302081985399127,2.3261738447472453,2.0678049931302667
7184,Tim Ream,18,1513,1,0.960849940776825,0,0.0,1,0,2,1,D S,Fulham,1,0.960849940776825,4.037653112784028,4.037653112784028
7236,Leander Dendoncker,8,117,1,0.8101427890360355,0,0.0,2,0,0,0,M S,Aston Villa,1,0.8101427890360355,0.636492345482111,0.5911310315132141
7430,Emerson,22,1145,1,0.1771470475941896,0,0.4156769150868058,6,3,4,0,D S,Tottenham,1,0.17714704759418964,4.4803829826414585,4.325593873858452
7438,James Garner,37,3016,1,2.2248211354017258,2,5.287607742473483,41,43,7,0,M S,Everton,1,2.2248211354017258,9.332132609561086,5.183267613872886
7710,Oliver Norwood,27,1413,1,0.9864262714982032,0,0.6933921938762069,15,16,8,0,M S,Sheffield United,0,0.22529425099492073,2.788633189164102,2.4070543106645346
7726,Ezri Konsa Ngoyo,35,3090,1,2.3284507524222136,0,0.6873185783624649,19,8,5,0,D,Aston Villa,1,2.3284507524222136,14.659921541810036,13.562622778117657
7768,Mason Mount,14,501,1,0.6238168478012085,0,0.3742097811773419,5,6,2,0,M S,Manchester United,1,0.6238168478012085,3.08113169670105,2.231110103428364
7958,Sandro Tonali,8,436,1,0.8581285923719406,0,0.5521692577749491,3,7,2,0,M S,Newcastle United,1,0.8581285923719406,3.416136920452118,2.1788286715745926
8066,Arnaut Danjuma Groeneveld,14,572,1,3.4230369105935097,0,0.8538514971733093,25,6,0,0,F M S,Everton,1,3.4230369105935097,4.255711138248444,0.0953724831342697
8127,Amad Diallo Traore,9,375,1,0.5594709701836109,1,1.0110422410070896,10,10,1,0,M S,Manchester United,1,0.5594709701836109,2.2942124884575605,1.4572133403271437
8285,Sander Berge,37,3020,1,2.122107489034533,2,3.1849441323429346,25,29,8,1,M S,Burnley,1,2.1221074890345335,12.192523565143349,8.591317790560424
8286,Jack Robinson,34,2885,1,1.5116838621906936,1,1.087454216554761,14,12,10,0,D S,Sheffield United,1,1.5116838621906936,3.866813466884196,2.7258199555799365
8384,Armando Broja,21,500,1,2.489345548674464,1,0.7393966801464558,13,4,0,0,F S,"Chelsea,Fulham",1,2.4893455486744642,4.233474781736732,1.649859182536602
8430,Chris Richards,26,2085,1,0.6396042630076408,1,0.6775753749534488,11,6,3,0,D M S,Crystal Palace,1,0.6396042630076408,5.3978734547272325,4.986880736425519
8780,Joël Veltman,27,1549,1,0.7444530799984932,1,0.5223252037540078,6,4,4,0,D S,Brighton,1,0.7444530799984932,3.686465038917959,3.087540141306817
8808,Wataru Endo,29,1718,1,0.4377728682011366,0,1.4933863505721092,10,16,10,0,M S,Liverpool,1,0.4377728682011366,12.217629071325064,11.228149242699146
8941,Jacob Ramsey,16,824,1,2.316869243979454,1,0.9168627075850964,19,9,2,0,M S,Aston Villa,1,2.316869243979454,5.194736570119858,2.25878119841218
8973,Lorenz Assignon,15,1249,1,0.4085904136300087,2,2.075187735259533,9,13,3,1,D,Burnley,1,0.4085904136300087,3.949996647424996,3.191625501960516
9356,Carney Chukwuemeka,9,219,1,0.1176121979951858,1,0.2483895514160394,3,5,2,0,M S,Chelsea,1,0.11761219799518585,0.4714575037360191,0.1054557431489229
9453,Moisés Caicedo,35,2897,1,0.2973291608504951,3,2.49897606484592,13,22,11,0,M S,Chelsea,1,0.2973291608504951,25.048321802169085,23.26216376759112
9512,Valentino Livramento,26,1275,1,0.961045878008008,0,1.0808788742870092,4,12,1,0,D S,Newcastle United,1,0.961045878008008,6.641679579392076,5.265429927036166
9558,Hannibal Mejbri,5,124,1,0.0166018810123205,0,0.2175336331129074,1,2,1,0,M S,Manchester United,1,0.01660188101232052,0.6164471115916967,0.3823116421699524
9662,Dango Ouattara,30,1200,1,2.8214692445471883,2,1.69136568531394,30,17,3,0,D F M S,Bournemouth,1,2.8214692445471883,5.184925131499767,3.1382908783853054
9680,Vitaly Janelt,38,3137,1,2.0162796927616,3,4.314206030219793,21,37,8,0,D M S,Brentford,1,2.0162796927616,12.40513951331377,9.032909959554672
9681,Frank Onyeka,26,1124,1,2.0069142188876867,2,1.8476180955767632,22,12,8,0,M S,Brentford,1,2.0069142188876867,6.113463159650564,2.3846182618290186
9685,Mads Roerslev,34,2009,1,1.1281067915260792,2,2.064798539504409,7,15,1,0,D S,Brentford,1,1.1281067915260792,6.286723421886563,4.37823604606092
9689,Albert Sambi Lokonga,17,1331,1,0.7531502321362495,3,1.4872490242123604,8,9,4,0,M S,Luton,1,0.7531502321362495,4.319001622498035,3.1800113022327423
9733,Nathan Collins,32,2647,1,1.9630648605525491,1,2.0567236468195915,10,11,3,0,D S,Brentford,1,1.9630648605525494,7.091836112551391,4.629758290015161
9914,Shandon Baptiste,10,203,1,0.8607992753386497,1,0.4303002767264843,2,4,1,0,M S,Brentford,1,0.8607992753386497,1.3308127243071797,0.2652147859334945
10012,Jakub Kiwior,20,953,1,1.1961752735078337,3,0.9080287516117096,6,6,1,0,D S,Arsenal,1,1.1961752735078335,5.180064149200916,3.990576475858688
10027,Lewis Dobbin,12,198,1,0.502917317673564,0,0.4989037085324526,5,4,1,0,M S,Everton,1,0.502917317673564,0.6766481157392263,0.1355219595134258
10120,Conor Bradley,11,776,1,0.9028667435050012,3,1.9515707418322563,12,15,2,0,D S,Liverpool,1,0.9028667435050011,6.451037675142288,4.833862990140915
10216,Lewis Hall,18,748,1,0.4160314388573169,0,0.301099419593811,11,3,2,0,D S,Newcastle United,1,0.41603143885731697,6.00943548977375,5.44678489677608
10293,Toti,35,2789,1,1.6792987622320652,3,1.210701234638691,10,6,7,0,D S,Wolverhampton Wanderers,1,1.6792987622320652,5.863689404912293,5.540323508903384
10620,Luca Koleosho,15,1015,1,2.3243730422109365,1,1.4566490054130554,23,11,0,0,F M S,Burnley,1,2.3243730422109365,3.73182287439704,0.2789538074284792
10697,Ryan Gravenberch,26,1116,1,1.7132481131702662,0,1.092048980295658,23,15,0,0,M S,Liverpool,1,1.7132481131702662,7.440316876396537,5.028185680508614
10743,Kieffer Moore,8,76,1,1.253773618489504,0,0.4799897577613592,6,2,0,0,S,Bournemouth,1,1.2537736184895039,1.9978741817176344,0.7897170707583427
10758,Harry Toffolo,23,1439,1,1.4097881969064474,3,1.481477415189147,8,18,3,0,D S,Nottingham Forest,1,1.4097881969064474,4.174264665693045,2.7104875817894936
10805,Levi Colwill,23,1813,1,0.7760256305336952,1,1.2379922457039356,11,7,2,0,D S,Chelsea,1,0.7760256305336952,8.106331346556544,7.155624521896243
10872,Vinicius Souza,36,2676,1,0.5002630027011037,0,0.7816855013370514,14,5,3,0,D M S,Sheffield United,1,0.5002630027011037,4.085046709049493,2.9888922558166087
11003,Ryan Yates,35,1967,1,2.6223334167152643,1,1.0064595751464367,32,7,6,0,M S,Nottingham Forest,1,2.6223334167152643,7.967897219583392,5.582980010658503
11007,Fábio Vieira,11,277,1,1.164049606770277,2,1.3098269253969193,7,5,0,1,M S,Arsenal,0,0.4028807692229748,1.5897186901420357,0.2925933841615915
11094,Antony,29,1329,1,3.493122511543333,1,3.495804164558649,43,22,5,0,M S,Manchester United,1,3.4931225115433335,11.48103859461844,6.454792508855462
11386,Lewis Miley,17,1223,1,1.1169020980596542,3,1.546121459454298,13,12,1,0,M S,Newcastle United,1,1.1169020980596542,6.223425015807152,4.03523076325655
11486,Illia Zabarnyi,37,3330,1,1.736923448741436,0,0.3827739413827657,8,7,5,0,D,Bournemouth,1,1.736923448741436,9.300164757296445,9.114820940420032
11595,Alfie Gilchrist,11,192,1,0.6408083289861679,0,0.0,5,0,1,0,D S,Chelsea,1,0.6408083289861679,0.9851318392902612,0.509981470182538
11699,Ameen Al Dakhil,13,1055,1,1.2219129763543606,0,0.0983457993716001,8,2,1,0,D S,Burnley,1,1.2219129763543606,2.8363101556897163,1.7573904246091845
11714,Tom Lockyer,14,1185,1,1.6194254234433174,1,0.3757978826761246,7,3,4,0,D,Luton,1,1.6194254234433174,1.8655977360904217,0.990986067801714
11715,Mads Andersen,8,390,1,0.6939341500401497,0,0.0,3,0,1,0,D S,Luton,1,0.6939341500401497,0.6146718375384808,0.0423168651759624
11721,Cauley Woodrow,24,344,1,0.9773385636508464,1,1.1986291874200106,16,10,2,0,F S,Luton,1,0.9773385636508465,2.1638130135834217,0.3437035791575908
11728,Calvin Bassey,29,2278,1,0.3684718329459429,0,0.105975404381752,5,2,4,1,D S,Fulham,1,0.3684718329459429,8.236559823155403,8.236559823155403
11903,Oscar Bobb,14,269,1,1.49422175437212,1,1.187767542898655,4,8,0,0,M S,Manchester City,1,1.49422175437212,5.021226137876511,2.8755914717912674
11926,Edson Álvarez,31,2405,1,1.2118008164688945,1,0.5929595055058599,17,12,11,0,M S,West Ham,1,1.2118008164688945,6.416552271693945,5.055172272026539
12073,Teden Mengi,30,2465,1,0.6793681988492608,0,0.3480907082557678,11,6,3,0,D S,Luton,1,0.6793681988492608,3.329129146412015,2.983856063336134
12105,Alejo Véliz,8,27,1,0.2056590020656585,0,0.0,2,0,1,0,S,Tottenham,1,0.20565900206565857,0.2056590020656585,0.0
12149,Alex Scott,23,997,1,0.6420764941722155,1,2.070768877863884,15,22,3,0,M S,Bournemouth,1,0.6420764941722155,4.81823368743062,2.62489465624094
12187,Jordan Clark,23,1326,1,0.9263012297451496,1,1.848531438037753,17,12,4,0,M S,Luton,1,0.9263012297451496,4.373950673267245,2.606989283114672
12474,George Earthy,3,21,1,0.6298984289169312,0,0.0,1,0,0,0,S,West Ham,1,0.6298984289169312,0.6298984289169312,0.0
37,Loris Karius,1,90,0,0.0,0,0.0,0,0,0,0,GK,Newcastle United,0,0,0.0,0.0
181,Bernd Leno,38,3420,0,0.0,0,0.0,0,0,3,0,GK,Fulham,0,0,4.714530278928578,4.714530278928578
205,Mahmoud Dahoud,9,462,0,0.1646883096545934,1,1.1006960421800611,6,10,1,1,M S,Brighton,0,0.16468830965459347,3.1638661548495293,2.479746259748936
229,Thiago Alcántara,1,1,0,0.0,0,0.0,0,0,0,0,S,Liverpool,0,0,0.0,0.0
332,Joel Matip,10,798,0,0.5547500364482403,0,0.0490581784397363,5,2,2,0,D S,Liverpool,0,0.5547500364482403,4.662791714072228,4.635653033852577
343,Pierre-Emile Højbjerg,36,1212,0,0.544023672118783,0,1.134924995712936,19,8,4,0,M S,Tottenham,0,0.544023672118783,11.555909689515827,10.493784312158825
375,Odisseas Vlachodimos,5,450,0,0.0,0,0.0326653309166431,0,1,0,0,GK,Nottingham Forest,0,0,1.0999388750642538,1.0672735627740622
448,Ivan Perisic,5,71,0,0.1300245970487594,1,1.1601292341947556,2,5,2,0,S,Tottenham,0,0.13002459704875946,1.8040422052145004,0.9906977340579032
484,Divock Origi,20,557,0,1.545853216201067,1,1.5920869708061218,14,7,1,0,F M S,Nottingham Forest,0,1.545853216201067,4.103459514677525,1.0764283947646618
486,Adam Lallana,25,875,0,0.7641588356345892,1,1.4911685585975647,11,15,2,0,M S,Brighton,0,0.7641588356345892,4.825282486155629,2.9767271457239985
488,Philippe Coutinho,2,18,0,0.1422571539878845,0,0.0,3,0,0,0,S,Aston Villa,0,0.14225715398788452,0.1422571539878845,0.0118473293259739
489,James Milner,15,788,0,0.2864724565297365,2,1.4874638468027117,5,16,3,0,D M S,Brighton,0,0.2864724565297365,4.586263053119183,4.168471843004227
496,Mohamed Elneny,3,18,0,0.0575435645878315,0,0.0,2,0,0,0,S,Arsenal,0,0.0575435645878315,0.154712975025177,0.0971694067120552
508,Calum Chambers,5,137,0,0.0,1,0.0567669123411178,0,1,1,0,M S,Aston Villa,0,0,0.6117476709187031,0.6117476709187031
510,Joel Ward,26,1985,0,0.7851169966161251,1,0.0965822115540504,10,2,4,0,D S,Crystal Palace,0,0.7851169966161251,5.3411974757909775,5.244141489267349
528,Angelo Ogbonna,11,629,0,0.0406796969473362,0,0.0,1,0,1,0,D S,West Ham,0,0.0406796969473362,0.2121387161314487,0.1714590191841125
530,James Tomkins,4,4,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace,0,0,0.0,0.0
532,Cheikhou Kouyaté,12,199,0,0.4007705431431532,0,0.0558466427028179,5,1,2,0,M S,Nottingham Forest,0,0.4007705431431532,0.8718480132520199,0.4558485820889473
534,Aaron Cresswell,11,414,0,0.0,0,0.4446245804429054,0,5,1,0,D S,West Ham,0,0,0.323039136826992,0.2730376645922661
561,Joe Rothwell,11,370,0,0.0497114863246679,0,0.1371351620182395,2,4,0,0,M S,Bournemouth,0,0.04971148632466793,1.69688056781888,1.6346725337207315
585,Seamus Coleman,12,654,0,0.0,0,0.8893022555857897,0,3,0,0,D S,Everton,0,0,2.3442040607333183,1.454901821911335
603,Nathaniel Clyne,19,1341,0,0.1827639872208237,0,0.1501605957746505,4,3,0,0,D S,Crystal Palace,0,0.18276398722082376,3.289492018520832,3.0100313499569893
631,Ashley Young,31,2305,0,0.5671309139579535,0,2.473125728778541,13,21,5,1,D M S,Everton,0,0.5671309139579535,6.803516559302807,5.159970347769558
638,Kyle Walker,32,2770,0,0.3650220464915037,4,3.342263269238174,16,25,2,0,D S,Manchester City,0,0.3650220464915037,21.998310588300228,20.06531212478876
643,Eric Dier,4,187,0,0.0,0,0.0,0,0,0,0,D S,Tottenham,0,0,0.2850276902318001,0.2850276902318001
695,Bertrand Traoré,2,7,0,0.0,0,0.0,0,0,0,0,S,Aston Villa,0,0,0.0,0.0
706,Lukasz Fabianski,10,706,0,0.0,0,0.0,0,0,0,0,GK S,West Ham,0,0,0.3157586343586445,0.3157586343586445
712,Jack Cork,4,16,0,0.0,0,0.0,0,0,0,0,S,Burnley,0,0,0.2487726733088493,0.2487726733088493
741,Jordan Pickford,38,3420,0,0.0,0,0.1356039261445403,0,4,5,0,GK,Everton,0,0,4.561621826142073,4.441057674586773
773,Aleksandar Mitrovic,1,31,0,0.1909874528646469,0,0.0,2,0,0,0,S,Fulham,0,0.1909874528646469,0.1909874528646469,0.0
782,Ben Chilwell,13,771,0,1.2212005220353603,1,1.793320189230144,12,14,5,0,D S,Chelsea,0,1.2212005220353603,3.850440725684166,1.9574524844065309
790,Nathan Redmond,12,100,0,0.0,0,0.2518436722457409,0,4,1,0,S,Burnley,0,0,0.9050039984285831,0.8224344961345196
807,Jonny Evans,23,1399,0,0.0817585885524749,1,0.7122423723340034,1,6,2,0,D S,Manchester United,0,0.08175858855247498,3.112667176872492,3.084139473736286
825,Adam Smith,28,2185,0,0.0396374240517616,2,1.4616671204566956,2,17,6,0,D S,Bournemouth,0,0.03963742405176163,7.450475042685866,6.158073959872127
847,Cédric Soares,3,44,0,0.0,0,0.0,0,0,0,0,S,Arsenal,0,0,0.1967553291469812,0.1967553291469812
853,Paul Dummett,5,11,0,0.0,0,0.0,0,0,0,0,S,Newcastle United,0,0,0.0359654761850833,0.0359654761850833
884,Matt Targett,3,78,0,0.0,0,0.062733381986618,0,1,1,0,D S,Newcastle United,0,0,0.0888616982847452,0.0261283162981271
910,Harrison Reed,27,1298,0,0.2859246646985411,2,1.2897144686430693,9,14,6,0,M S,Fulham,0,0.28592466469854116,4.717917591333389,4.137020692229271
978,Sam Johnstone,20,1800,0,0.0,0,0.0,0,0,1,0,GK,Crystal Palace,0,0,1.9733385294675827,1.9733385294675827
985,Mason Holgate,10,718,0,0.9260915219783784,0,0.4414309561252594,3,1,3,1,D S,Sheffield United,0,0.9260915219783783,1.08466067770496,0.6432297215797007
987,Joseph Gomez,32,1749,0,0.8164968742057681,1,1.5004456005990503,19,21,5,0,D M S,Liverpool,0,0.8164968742057681,10.545846451073883,8.967196764424443
1006,Luke Shaw,12,976,0,0.0712745040655136,0,0.954092476516962,2,13,6,0,D,Manchester United,0,0.07127450406551361,2.18767312169075,1.9797745142132044
1024,Tyrone Mings,1,30,0,0.0141590423882007,0,0.1377824246883392,1,1,0,0,D,Aston Villa,0,0.01415904238820076,0.1377824246883392,0.0
1042,Tom Davies,9,194,0,0.2513177208602428,0,0.0346355289220809,4,1,2,0,M S,Sheffield United,0,0.25131772086024284,0.6308722272515297,0.4355022050440311
